id.cancer	sex	age	country_name	year	cases.number
C00-15,C32	Male			1992	139941
C00-15,C32	Male			1993	144516
C00-15,C32	Male			1994	146835
C00-15,C32	Male			1995	146264
C00-15,C32	Male			1996	146921
C00-15,C32	Male			1997	144274
C00-15,C32	Male			1998	145838
C00-15,C32	Male			1999	149748
C00-15,C32	Male			2000	150934
C00-15,C32	Male			2001	151413
C00-15,C32	Male			2002	153628
C00-15,C32	Male			2003	155082
C00-15,C32	Male			2004	144461
C00-15,C32	Male			2005	144055
C00-15,C32	Male			2006	149703
C00-15,C32	Male			2007	151520
C00-15,C32	Male			2008	154288
C00-15,C32	Male			2009	152975
C00-15,C32	Male			2010	153249
C11	Female			1955	114
C11	Female			1956	98
C11	Female			1957	89
C11	Female			1958	155
C11	Female			1959	155
C11	Female			1960	297
C11	Female			1961	320
C11	Female			1962	308
C11	Female			1963	292
C11	Female			1964	297
C11	Female			1965	257
C11	Female			1966	432
C11	Female			1967	462
C11	Female			1968	367
C11	Female			1969	338
C11	Female			1970	346
C11	Female			1971	384
C11	Female			1972	337
C11	Female			1973	372
C11	Female			1974	331
C11	Female			1975	395
C11	Female			1976	361
C11	Female			1977	401
C11	Female			1978	396
C11	Female			1979	651
C11	Female			1980	624
C11	Female			1981	667
C11	Female			1982	554
C11	Female			1983	750
C11	Female			1984	853
C11	Female			1985	806
C11	Female			1986	906
C11	Female			1987	1430
C11	Female			1988	1380
C11	Female			1989	1507
C11	Female			1990	1292
C11	Female			1991	1571
C11	Female			1992	1537
C11	Female			1993	1572
C11	Female			1994	1596
C11	Female			1995	1544
C11	Female			1996	1601
C11	Female			1997	1783
C11	Female			1998	1735
C11	Female			1999	1807
C11	Female			2000	1870
C11	Female			2001	1156
C11	Female			2002	1297
C11	Female			2003	1315
C11	Female			2004	1107
C11	Female			2005	1082
C11	Female			2006	1145
C11	Female			2007	1154
C11	Female			2008	1329
C11	Female			2009	1103
C11	Female			2010	1052
C11	Male			1955	227
C11	Male			1956	169
C11	Male			1957	150
C11	Male			1958	283
C11	Male			1959	345
C11	Male			1960	675
C11	Male			1961	734
C11	Male			1962	781
C11	Male			1963	705
C11	Male			1964	649
C11	Male			1965	659
C11	Male			1966	914
C11	Male			1967	1082
C11	Male			1968	795
C11	Male			1969	718
C11	Male			1970	789
C11	Male			1971	855
C11	Male			1972	841
C11	Male			1973	872
C11	Male			1974	904
C11	Male			1975	957
C11	Male			1976	959
C11	Male			1977	1012
C11	Male			1978	976
C11	Male			1979	1678
C11	Male			1980	1524
C11	Male			1981	1604
C11	Male			1982	1237
C11	Male			1983	1835
C11	Male			1984	1953
C11	Male			1985	1904
C11	Male			1986	1979
C11	Male			1987	3376
C11	Male			1988	3208
C11	Male			1989	3541
C11	Male			1990	2982
C11	Male			1991	3701
C11	Male			1992	3908
C11	Male			1993	3880
C11	Male			1994	3857
C11	Male			1995	3829
C11	Male			1996	4094
C11	Male			1997	4148
C11	Male			1998	4306
C11	Male			1999	4469
C11	Male			2000	4655
C11	Male			2001	3066
C11	Male			2002	3199
C11	Male			2003	3303
C11	Male			2004	2870
C11	Male			2005	2721
C11	Male			2006	2964
C11	Male			2007	2758
C11	Male			2008	3349
C11	Male			2009	2763
C11	Male			2010	2722
C15	Female			1950	3449
C15	Female			1951	3530
C15	Female			1952	4297
C15	Female			1953	4523
C15	Female			1954	4666
C15	Female			1955	5258
C15	Female			1956	5407
C15	Female			1957	5520
C15	Female			1958	5519
C15	Female			1959	5879
C15	Female			1960	6023
C15	Female			1961	6223
C15	Female			1962	6301
C15	Female			1963	6600
C15	Female			1964	7007
C15	Female			1965	6949
C15	Female			1966	7576
C15	Female			1967	7736
C15	Female			1968	8204
C15	Female			1969	8389
C15	Female			1970	8379
C15	Female			1971	8105
C15	Female			1972	8008
C15	Female			1973	8938
C15	Female			1974	9216
C15	Female			1975	9338
C15	Female			1976	9512
C15	Female			1977	10089
C15	Female			1978	10380
C15	Female			1979	10054
C15	Female			1980	13959
C15	Female			1981	16096
C15	Female			1982	17154
C15	Female			1983	14282
C15	Female			1984	14640
C15	Female			1985	17586
C15	Female			1986	18290
C15	Female			1987	22823
C15	Female			1988	23989
C15	Female			1989	24658
C15	Female			1990	23873
C15	Female			1991	23740
C15	Female			1992	23937
C15	Female			1993	24810
C15	Female			1994	24868
C15	Female			1995	24491
C15	Female			1996	24637
C15	Female			1997	23901
C15	Female			1998	23964
C15	Female			1999	25025
C15	Female			2000	24536
C15	Female			2001	20386
C15	Female			2002	20578
C15	Female			2003	20696
C15	Female			2004	20109
C15	Female			2005	19348
C15	Female			2006	19828
C15	Female			2007	20091
C15	Female			2008	19767
C15	Female			2009	19971
C15	Female			2010	20188
C15	Male			1950	10251
C15	Male			1951	9248
C15	Male			1952	12605
C15	Male			1953	12989
C15	Male			1954	13110
C15	Male			1955	14402
C15	Male			1956	14846
C15	Male			1957	15363
C15	Male			1958	15555
C15	Male			1959	16609
C15	Male			1960	17059
C15	Male			1961	17553
C15	Male			1962	18284
C15	Male			1963	18885
C15	Male			1964	19694
C15	Male			1965	19803
C15	Male			1966	21789
C15	Male			1967	22157
C15	Male			1968	23213
C15	Male			1969	23386
C15	Male			1970	23797
C15	Male			1971	22955
C15	Male			1972	23362
C15	Male			1973	25472
C15	Male			1974	26266
C15	Male			1975	26931
C15	Male			1976	27225
C15	Male			1977	29144
C15	Male			1978	29538
C15	Male			1979	29840
C15	Male			1980	36084
C15	Male			1981	40557
C15	Male			1982	42886
C15	Male			1983	39168
C15	Male			1984	40296
C15	Male			1985	47194
C15	Male			1986	48126
C15	Male			1987	59021
C15	Male			1988	60216
C15	Male			1989	63058
C15	Male			1990	63066
C15	Male			1991	64266
C15	Male			1992	65491
C15	Male			1993	68007
C15	Male			1994	68971
C15	Male			1995	68494
C15	Male			1996	69070
C15	Male			1997	68810
C15	Male			1998	69250
C15	Male			1999	71923
C15	Male			2000	72206
C15	Male			2001	63129
C15	Male			2002	64444
C15	Male			2003	65744
C15	Male			2004	63030
C15	Male			2005	63149
C15	Male			2006	65167
C15	Male			2007	66017
C15	Male			2008	66505
C15	Male			2009	66804
C15	Male			2010	67326
C16	Female			1950	38685
C16	Female			1951	44756
C16	Female			1952	53250
C16	Female			1953	56400
C16	Female			1954	57968
C16	Female			1955	65157
C16	Female			1956	66026
C16	Female			1957	65949
C16	Female			1958	66537
C16	Female			1959	69652
C16	Female			1960	70953
C16	Female			1961	70849
C16	Female			1962	71362
C16	Female			1963	75766
C16	Female			1964	74794
C16	Female			1965	74249
C16	Female			1966	76087
C16	Female			1967	75396
C16	Female			1968	77107
C16	Female			1969	78085
C16	Female			1970	76089
C16	Female			1971	73783
C16	Female			1972	74745
C16	Female			1973	86117
C16	Female			1974	86072
C16	Female			1975	85026
C16	Female			1976	82934
C16	Female			1977	84222
C16	Female			1978	82092
C16	Female			1979	70283
C16	Female			1980	108788
C16	Female			1981	119826
C16	Female			1982	120087
C16	Female			1983	104968
C16	Female			1984	105077
C16	Female			1985	121300
C16	Female			1986	121381
C16	Female			1987	127704
C16	Female			1988	127392
C16	Female			1989	127622
C16	Female			1990	124773
C16	Female			1991	123361
C16	Female			1992	123049
C16	Female			1993	119409
C16	Female			1994	118016
C16	Female			1995	116364
C16	Female			1996	113240
C16	Female			1997	110713
C16	Female			1998	110105
C16	Female			1999	111777
C16	Female			2000	111230
C16	Female			2001	100890
C16	Female			2002	99662
C16	Female			2003	98742
C16	Female			2004	91125
C16	Female			2005	88703
C16	Female			2006	91832
C16	Female			2007	92834
C16	Female			2008	92153
C16	Female			2009	90294
C16	Female			2010	88320
C16	Male			1950	57269
C16	Male			1951	66228
C16	Male			1952	76903
C16	Male			1953	81236
C16	Male			1954	83157
C16	Male			1955	93283
C16	Male			1956	93903
C16	Male			1957	94963
C16	Male			1958	95461
C16	Male			1959	100579
C16	Male			1960	101557
C16	Male			1961	102767
C16	Male			1962	102492
C16	Male			1963	109238
C16	Male			1964	108539
C16	Male			1965	107193
C16	Male			1966	110230
C16	Male			1967	109525
C16	Male			1968	111770
C16	Male			1969	114735
C16	Male			1970	111347
C16	Male			1971	108156
C16	Male			1972	108745
C16	Male			1973	122493
C16	Male			1974	121517
C16	Male			1975	120753
C16	Male			1976	119002
C16	Male			1977	120587
C16	Male			1978	116840
C16	Male			1979	105950
C16	Male			1980	148868
C16	Male			1981	165066
C16	Male			1982	165175
C16	Male			1983	146585
C16	Male			1984	147267
C16	Male			1985	170764
C16	Male			1986	172440
C16	Male			1987	185757
C16	Male			1988	185042
C16	Male			1989	187516
C16	Male			1990	184101
C16	Male			1991	183128
C16	Male			1992	183283
C16	Male			1993	180879
C16	Male			1994	179889
C16	Male			1995	177641
C16	Male			1996	174683
C16	Male			1997	170005
C16	Male			1998	170387
C16	Male			1999	175086
C16	Male			2000	173414
C16	Male			2001	154627
C16	Male			2002	154006
C16	Male			2003	152977
C16	Male			2004	142044
C16	Male			2005	139165
C16	Male			2006	143111
C16	Male			2007	145567
C16	Male			2008	144391
C16	Male			2009	143065
C16	Male			2010	139546
C17-21	Female			1950	38918
C17-21	Female			1951	37510
C17-21	Female			1952	45275
C17-21	Female			1953	46576
C17-21	Female			1954	48784
C17-21	Female			1955	53000
C17-21	Female			1956	53620
C17-21	Female			1957	54915
C17-21	Female			1958	56046
C17-21	Female			1959	58087
C17-21	Female			1960	59874
C17-21	Female			1961	60193
C17-21	Female			1962	61821
C17-21	Female			1963	64111
C17-21	Female			1964	65413
C17-21	Female			1965	66444
C17-21	Female			1966	69359
C17-21	Female			1967	71228
C17-21	Female			1968	74131
C17-21	Female			1969	76061
C17-21	Female			1970	76973
C17-21	Female			1971	76696
C17-21	Female			1972	79172
C17-21	Female			1973	95240
C17-21	Female			1974	97846
C17-21	Female			1975	99762
C17-21	Female			1976	102374
C17-21	Female			1977	105230
C17-21	Female			1978	108362
C17-21	Female			1979	84152
C17-21	Female			1980	101200
C17-21	Female			1981	101879
C17-21	Female			1982	102924
C17-21	Female			1983	105442
C17-21	Female			1984	107370
C17-21	Female			1985	110070
C17-21	Female			1986	112693
C17-21	Female			1987	114312
C17-21	Female			1988	116238
C17-21	Female			1989	117226
C17-21	Female			1990	117799
C17-21	Female			1991	120857
C17-21	Female			1992	121136
C17-21	Female			1993	123831
C17-21	Female			1994	124998
C17-21	Female			1995	125629
C17-21	Female			1996	130465
C17-21	Female			1997	131102
C17-21	Female			1998	135263
C17-21	Female			1999	141243
C17-21	Female			2000	143589
C17-21	Female			2001	143561
C17-21	Female			2002	145303
C17-21	Female			2003	147631
C17-21	Female			2004	135485
C17-21	Female			2005	134629
C17-21	Female			2006	144988
C17-21	Female			2007	147404
C17-21	Female			2008	151756
C17-21	Female			2009	149109
C17-21	Female			2010	150252
C17-21	Male			1950	36230
C17-21	Male			1951	35944
C17-21	Male			1952	42146
C17-21	Male			1953	43470
C17-21	Male			1954	45301
C17-21	Male			1955	48849
C17-21	Male			1956	49698
C17-21	Male			1957	50649
C17-21	Male			1958	51237
C17-21	Male			1959	52765
C17-21	Male			1960	54085
C17-21	Male			1961	54823
C17-21	Male			1962	55937
C17-21	Male			1963	58315
C17-21	Male			1964	59503
C17-21	Male			1965	61040
C17-21	Male			1966	63860
C17-21	Male			1967	64772
C17-21	Male			1968	68602
C17-21	Male			1969	70567
C17-21	Male			1970	71337
C17-21	Male			1971	71279
C17-21	Male			1972	73587
C17-21	Male			1973	86387
C17-21	Male			1974	89281
C17-21	Male			1975	91071
C17-21	Male			1976	93354
C17-21	Male			1977	97597
C17-21	Male			1978	99455
C17-21	Male			1979	81259
C17-21	Male			1980	95133
C17-21	Male			1981	96357
C17-21	Male			1982	97455
C17-21	Male			1983	99697
C17-21	Male			1984	102322
C17-21	Male			1985	105714
C17-21	Male			1986	108814
C17-21	Male			1987	111916
C17-21	Male			1988	113708
C17-21	Male			1989	115772
C17-21	Male			1990	118065
C17-21	Male			1991	120719
C17-21	Male			1992	123078
C17-21	Male			1993	125454
C17-21	Male			1994	127794
C17-21	Male			1995	129577
C17-21	Male			1996	135284
C17-21	Male			1997	137655
C17-21	Male			1998	142434
C17-21	Male			1999	149536
C17-21	Male			2000	152679
C17-21	Male			2001	154239
C17-21	Male			2002	157383
C17-21	Male			2003	159431
C17-21	Male			2004	148075
C17-21	Male			2005	147286
C17-21	Male			2006	160944
C17-21	Male			2007	164413
C17-21	Male			2008	170307
C17-21	Male			2009	169063
C17-21	Male			2010	172422
C18	Female			1955	21438
C18	Female			1956	15359
C18	Female			1957	15933
C18	Female			1958	37245
C18	Female			1959	38347
C18	Female			1960	39499
C18	Female			1961	40328
C18	Female			1962	41382
C18	Female			1963	35922
C18	Female			1964	36945
C18	Female			1965	37612
C18	Female			1966	39740
C18	Female			1967	47255
C18	Female			1968	47957
C18	Female			1969	47478
C18	Female			1970	30849
C18	Female			1971	32784
C18	Female			1972	52881
C18	Female			1973	54520
C18	Female			1974	56038
C18	Female			1975	56356
C18	Female			1976	68755
C18	Female			1977	58898
C18	Female			1978	37447
C18	Female			1979	60758
C18	Female			1980	79340
C18	Female			1981	82257
C18	Female			1982	86135
C18	Female			1983	85010
C18	Female			1984	88054
C18	Female			1985	94485
C18	Female			1986	97610
C18	Female			1987	99786
C18	Female			1988	102313
C18	Female			1989	103761
C18	Female			1990	105446
C18	Female			1991	106976
C18	Female			1992	108871
C18	Female			1993	110655
C18	Female			1994	113336
C18	Female			1995	113239
C18	Female			1996	114056
C18	Female			1997	113248
C18	Female			1998	115498
C18	Female			1999	108795
C18	Female			2000	109661
C18	Female			2001	109551
C18	Female			2002	110332
C18	Female			2003	111761
C18	Female			2004	101978
C18	Female			2005	98540
C18	Female			2006	105842
C18	Female			2007	107736
C18	Female			2008	110312
C18	Female			2009	107855
C18	Female			2010	108594
C18	Male			1955	15809
C18	Male			1956	11500
C18	Male			1957	11934
C18	Male			1958	28829
C18	Male			1959	29437
C18	Male			1960	30397
C18	Male			1961	31577
C18	Male			1962	32050
C18	Male			1963	29070
C18	Male			1964	29744
C18	Male			1965	30824
C18	Male			1966	32480
C18	Male			1967	37534
C18	Male			1968	39136
C18	Male			1969	38334
C18	Male			1970	24200
C18	Male			1971	26030
C18	Male			1972	43565
C18	Male			1973	44689
C18	Male			1974	46612
C18	Male			1975	47012
C18	Male			1976	55529
C18	Male			1977	50299
C18	Male			1978	31430
C18	Male			1979	52952
C18	Male			1980	65731
C18	Male			1981	68984
C18	Male			1982	72387
C18	Male			1983	71872
C18	Male			1984	74942
C18	Male			1985	80650
C18	Male			1986	83963
C18	Male			1987	87012
C18	Male			1988	89066
C18	Male			1989	91282
C18	Male			1990	93857
C18	Male			1991	95696
C18	Male			1992	98353
C18	Male			1993	100974
C18	Male			1994	103924
C18	Male			1995	104530
C18	Male			1996	106433
C18	Male			1997	106700
C18	Male			1998	109154
C18	Male			1999	106349
C18	Male			2000	107784
C18	Male			2001	108921
C18	Male			2002	110143
C18	Male			2003	111741
C18	Male			2004	102900
C18	Male			2005	99294
C18	Male			2006	108475
C18	Male			2007	111094
C18	Male			2008	114895
C18	Male			2009	113547
C18	Male			2010	115175
C18-21	Female			1955	31301
C18-21	Female			1956	22697
C18-21	Female			1957	23489
C18-21	Female			1958	52518
C18-21	Female			1959	53742
C18-21	Female			1960	55264
C18-21	Female			1961	56191
C18-21	Female			1962	57756
C18-21	Female			1963	49810
C18-21	Female			1964	50869
C18-21	Female			1965	52031
C18-21	Female			1966	54761
C18-21	Female			1967	65621
C18-21	Female			1968	66787
C18-21	Female			1969	65323
C18-21	Female			1970	45407
C18-21	Female			1971	48293
C18-21	Female			1972	72773
C18-21	Female			1973	74505
C18-21	Female			1974	76360
C18-21	Female			1975	76994
C18-21	Female			1976	94772
C18-21	Female			1977	79593
C18-21	Female			1978	54641
C18-21	Female			1979	83730
C18-21	Female			1980	116501
C18-21	Female			1981	123921
C18-21	Female			1982	128184
C18-21	Female			1983	123829
C18-21	Female			1984	126566
C18-21	Female			1985	138442
C18-21	Female			1986	142402
C18-21	Female			1987	148403
C18-21	Female			1988	151032
C18-21	Female			1989	153245
C18-21	Female			1990	154430
C18-21	Female			1991	156685
C18-21	Female			1992	157712
C18-21	Female			1993	160121
C18-21	Female			1994	162539
C18-21	Female			1995	163553
C18-21	Female			1996	164140
C18-21	Female			1997	161631
C18-21	Female			1998	165192
C18-21	Female			1999	171946
C18-21	Female			2000	173285
C18-21	Female			2001	168679
C18-21	Female			2002	170180
C18-21	Female			2003	173006
C18-21	Female			2004	160019
C18-21	Female			2005	159256
C18-21	Female			2006	169957
C18-21	Female			2007	173332
C18-21	Female			2008	178558
C18-21	Female			2009	174519
C18-21	Female			2010	175646
C18-21	Male			1955	28450
C18-21	Male			1956	20612
C18-21	Male			1957	21370
C18-21	Male			1958	48086
C18-21	Male			1959	48944
C18-21	Male			1960	49998
C18-21	Male			1961	51408
C18-21	Male			1962	52236
C18-21	Male			1963	46278
C18-21	Male			1964	47236
C18-21	Male			1965	48846
C18-21	Male			1966	50995
C18-21	Male			1967	59641
C18-21	Male			1968	61873
C18-21	Male			1969	60583
C18-21	Male			1970	41892
C18-21	Male			1971	44748
C18-21	Male			1972	67761
C18-21	Male			1973	69149
C18-21	Male			1974	71494
C18-21	Male			1975	72076
C18-21	Male			1976	86249
C18-21	Male			1977	75943
C18-21	Male			1978	52006
C18-21	Male			1979	80834
C18-21	Male			1980	104811
C18-21	Male			1981	111589
C18-21	Male			1982	115100
C18-21	Male			1983	112170
C18-21	Male			1984	115994
C18-21	Male			1985	126258
C18-21	Male			1986	130753
C18-21	Male			1987	138077
C18-21	Male			1988	141122
C18-21	Male			1989	144467
C18-21	Male			1990	147318
